date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday
2023-07-17,P024,Sweets,10,10,400,0,Rainy,Monsoon,Medium,No,No
2023-07-17,P020,Stationary,6,8,50,0,Rainy,Monsoon,Medium,No,No
2023-07-17,P036,Beauty,4,5,899,0,Rainy,Monsoon,Medium,No,No
2023-07-17,P020,Stationary,13,13,50,0,Rainy,Monsoon,High,No,No
2023-07-17,P009,Hot Beverages,4,4,120,0,Rainy,Monsoon,Low,No,No
2023-07-18,P027,Beauty,4,4,100,0,Humid,Monsoon,Medium,No,No
2023-07-18,P003,Clothes,3,4,499,0,Humid,Monsoon,Low,No,No
2023-07-18,P032,Groceries,9,11,120,0,Humid,Monsoon,Medium,No,No
2023-07-18,P020,Stationary,24,26,50,0,Humid,Monsoon,High,No,No
2023-07-18,P030,Groceries,9,10,150,20,Humid,Monsoon,Medium,Yes,No
2023-07-18,P030,Groceries,10,10,150,0,Humid,Monsoon,Medium,No,No
2023-07-18,P007,Groceries,7,8,250,0,Humid,Monsoon,Low,No,No
2023-07-18,P018,Makeup,1,1,499,0,Humid,Monsoon,Low,No,No
2023-07-18,P004,Electronics,1,1,15000,0,Humid,Monsoon,Low,No,No
2023-07-18,P009,Hot Beverages,2,3,120,0,Humid,Monsoon,Low,No,No
2023-07-18,P019,Stationary,17,20,60,0,Humid,Monsoon,High,No,No
2023-07-18,P015,Utilities,2,3,2000,0,Humid,Monsoon,Medium,No,No
2023-07-18,P027,Beauty,2,5,100,0,Humid,Monsoon,Low,No,No
2023-07-18,P037,Clothes,11,11,1500,0,Humid,Monsoon,High,No,No
2023-07-18,P004,Electronics,1,1,15000,0,Humid,Monsoon,Low,No,No
2023-07-18,P009,Hot Beverages,6,9,120,0,Humid,Monsoon,Medium,No,No
2023-07-18,P035,Groceries,10,12,260,0,Humid,Monsoon,Medium,No,No
2023-07-18,P037,Clothes,14,15,1500,15,Humid,Monsoon,High,Yes,No
2023-07-18,P025,Clothes,5,6,250,0,Humid,Monsoon,Medium,No,No
2023-07-19,P003,Clothes,1,1,499,0,Humid,Monsoon,Low,No,No
2023-07-19,P028,Sweets,8,11,250,0,Humid,Monsoon,Medium,No,No
2023-07-19,P027,Beauty,4,6,100,15,Humid,Monsoon,Medium,Yes,No
2023-07-19,P010,Hot Beverages,3,6,180,0,Humid,Monsoon,Low,No,No
2023-07-19,P026,Clothes,8,9,999,0,Humid,Monsoon,Medium,No,No
2023-07-19,P021,Travel Necessaries,2,2,700,0,Humid,Monsoon,Medium,No,No
2023-07-19,P019,Stationary,22,23,60,5,Humid,Monsoon,High,Yes,No
2023-07-19,P013,Utilities,11,11,300,25,Humid,Monsoon,High,Yes,No
2023-07-19,P016,Utilities,2,4,35000,0,Humid,Monsoon,Medium,No,No
2023-07-19,P026,Clothes,2,2,999,0,Humid,Monsoon,Low,No,No
2023-07-19,P029,Electronics,3,4,2800,0,Humid,Monsoon,Medium,No,No
2023-07-19,P011,Cold Beverages,10,11,20,15,Humid,Monsoon,High,Yes,No
2023-07-19,P005,Electronics,2,3,25000,0,Humid,Monsoon,Medium,No,No
2023-07-19,P040,Sweets,5,6,600,0,Humid,Monsoon,Low,No,No
2023-07-19,P022,Travel Necessaries,1,3,2500,0,Humid,Monsoon,Low,No,No
2023-07-19,P030,Groceries,14,15,150,0,Humid,Monsoon,Medium,No,No
2023-07-19,P021,Travel Necessaries,2,5,700,0,Humid,Monsoon,Medium,No,No
2023-07-19,P031,Groceries,6,6,220,0,Humid,Monsoon,Low,No,No
2023-07-19,P023,Sweets,6,6,600,0,Humid,Monsoon,Low,No,No
2023-07-19,P011,Cold Beverages,4,5,20,0,Humid,Monsoon,Low,No,No
2023-07-20,P016,Utilities,2,2,35000,0,Humid,Monsoon,Medium,No,No
2023-07-20,P015,Utilities,2,3,2000,0,Humid,Monsoon,Medium,No,No
2023-07-20,P015,Utilities,2,5,2000,0,Humid,Monsoon,Medium,No,No
2023-07-20,P015,Utilities,5,6,2000,0,Humid,Monsoon,High,No,No
2023-07-20,P023,Sweets,9,12,600,25,Humid,Monsoon,Medium,Yes,No
2023-07-20,P021,Travel Necessaries,1,2,700,0,Humid,Monsoon,Low,No,No
2023-07-20,P026,Clothes,3,5,999,0,Humid,Monsoon,Low,No,No
2023-07-20,P040,Sweets,22,23,600,25,Humid,Monsoon,High,Yes,No
2023-07-20,P018,Makeup,0,1,499,0,Humid,Monsoon,Low,No,No
2023-07-20,P028,Sweets,16,18,250,0,Humid,Monsoon,High,No,No
2023-07-21,P038,Utilities,3,4,450,15,Humid,Monsoon,Medium,Yes,No
2023-07-21,P032,Groceries,9,9,120,0,Humid,Monsoon,Medium,No,No
2023-07-21,P021,Travel Necessaries,3,3,700,0,Humid,Monsoon,Medium,No,No
2023-07-21,P024,Sweets,14,15,400,0,Humid,Monsoon,High,No,No
2023-07-21,P020,Stationary,21,22,50,15,Humid,Monsoon,High,Yes,No
2023-07-21,P020,Stationary,21,24,50,0,Humid,Monsoon,High,No,No
2023-07-21,P004,Electronics,2,3,15000,0,Humid,Monsoon,Medium,No,No
2023-07-21,P004,Electronics,2,4,15000,0,Humid,Monsoon,Medium,No,No
2023-07-21,P002,Clothes,5,6,1499,0,Humid,Monsoon,Medium,No,No
2023-07-21,P021,Travel Necessaries,5,8,700,0,Humid,Monsoon,High,No,No
2023-07-21,P021,Travel Necessaries,3,3,700,20,Humid,Monsoon,Medium,Yes,No
2023-07-21,P006,Electronics,1,3,3500,0,Humid,Monsoon,Low,No,No
2023-07-21,P020,Stationary,22,23,50,10,Humid,Monsoon,High,Yes,No
2023-07-21,P019,Stationary,24,26,60,0,Humid,Monsoon,High,No,No
2023-07-21,P002,Clothes,5,7,1499,0,Humid,Monsoon,Medium,No,No
2023-07-21,P014,Utilities,10,11,600,20,Humid,Monsoon,High,Yes,No
2023-07-21,P011,Cold Beverages,7,8,20,15,Humid,Monsoon,Medium,Yes,No
2023-07-21,P003,Clothes,6,6,499,0,Humid,Monsoon,Medium,No,No
2023-07-21,P026,Clothes,8,9,999,10,Humid,Monsoon,Medium,Yes,No
2023-07-21,P013,Utilities,10,13,300,0,Humid,Monsoon,High,No,No
2023-07-22,P021,Travel Necessaries,4,7,700,0,Humid,Monsoon,High,No,Yes
2023-07-22,P021,Travel Necessaries,4,5,700,5,Humid,Monsoon,High,Yes,Yes
2023-07-22,P030,Groceries,5,5,150,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P001,Clothes,4,4,799,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P028,Sweets,6,7,250,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P005,Electronics,2,4,25000,0,Humid,Monsoon,Medium,No,Yes
2023-07-22,P028,Sweets,15,18,250,10,Humid,Monsoon,High,Yes,Yes
2023-07-22,P012,Cold Beverages,3,4,35,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P026,Clothes,9,10,999,0,Humid,Monsoon,Medium,No,Yes
2023-07-22,P021,Travel Necessaries,0,0,700,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P008,Groceries,12,15,45,0,Humid,Monsoon,Medium,No,Yes
2023-07-22,P040,Sweets,4,7,600,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P040,Sweets,4,4,600,0,Humid,Monsoon,Low,No,Yes
2023-07-22,P018,Makeup,3,3,499,0,Humid,Monsoon,Medium,No,Yes
2023-07-23,P008,Groceries,9,10,45,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P027,Beauty,3,3,100,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P006,Electronics,2,4,3500,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P023,Sweets,8,11,600,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P033,Clothes,4,6,899,0,Rainy,Monsoon,Low,No,Yes
2023-07-23,P036,Beauty,1,4,899,0,Rainy,Monsoon,Low,No,Yes
2023-07-23,P018,Makeup,5,8,499,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P028,Sweets,10,10,250,25,Rainy,Monsoon,Medium,Yes,Yes
2023-07-23,P033,Clothes,7,7,899,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P014,Utilities,6,9,600,0,Rainy,Monsoon,High,No,Yes
2023-07-23,P027,Beauty,5,5,100,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P003,Clothes,16,16,499,15,Rainy,Monsoon,High,Yes,Yes
2023-07-23,P005,Electronics,3,4,25000,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P027,Beauty,3,6,100,0,Rainy,Monsoon,Medium,No,Yes
2023-07-23,P035,Groceries,8,8,260,0,Rainy,Monsoon,Medium,No,Yes
2023-07-24,P037,Clothes,8,11,1500,20,Rainy,Monsoon,Medium,Yes,No
2023-07-24,P017,Beauty,1,3,199,0,Rainy,Monsoon,Low,No,No
2023-07-24,P027,Beauty,2,2,100,0,Rainy,Monsoon,Low,No,No
2023-07-24,P019,Stationary,12,13,60,0,Rainy,Monsoon,High,No,No
2023-07-24,P007,Groceries,17,19,250,0,Rainy,Monsoon,High,No,No
2023-07-24,P034,Stationary,18,20,1200,0,Rainy,Monsoon,High,No,No
2023-07-24,P004,Electronics,0,3,15000,0,Rainy,Monsoon,Low,No,No
2023-07-24,P002,Clothes,6,7,1499,0,Rainy,Monsoon,Medium,No,No
2023-07-24,P002,Clothes,3,4,1499,0,Rainy,Monsoon,Low,No,No
2023-07-24,P014,Utilities,4,6,600,0,Rainy,Monsoon,High,No,No
2023-07-24,P029,Electronics,2,3,2800,20,Rainy,Monsoon,Medium,Yes,No
2023-07-24,P008,Groceries,4,6,45,0,Rainy,Monsoon,Low,No,No
2023-07-24,P032,Groceries,16,16,120,25,Rainy,Monsoon,High,Yes,No
2023-07-24,P001,Clothes,3,4,799,0,Rainy,Monsoon,Low,No,No
2023-07-24,P025,Clothes,4,4,250,0,Rainy,Monsoon,Low,No,No
2023-07-24,P036,Beauty,3,4,899,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P010,Hot Beverages,8,8,180,10,Rainy,Monsoon,Medium,Yes,No
2023-07-25,P007,Groceries,10,13,250,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P031,Groceries,10,11,220,20,Rainy,Monsoon,Medium,Yes,No
2023-07-25,P013,Utilities,10,13,300,25,Rainy,Monsoon,High,Yes,No
2023-07-25,P031,Groceries,8,8,220,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P016,Utilities,2,5,35000,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P003,Clothes,9,11,499,20,Rainy,Monsoon,Medium,Yes,No
2023-07-25,P022,Travel Necessaries,1,2,2500,0,Rainy,Monsoon,Low,No,No
2023-07-25,P033,Clothes,11,14,899,10,Rainy,Monsoon,High,Yes,No
2023-07-25,P016,Utilities,3,3,35000,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P026,Clothes,7,9,999,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P003,Clothes,4,6,499,0,Rainy,Monsoon,Low,No,No
2023-07-25,P028,Sweets,8,11,250,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P032,Groceries,5,5,120,0,Rainy,Monsoon,Low,No,No
2023-07-25,P029,Electronics,3,5,2800,0,Rainy,Monsoon,Medium,No,No
2023-07-25,P038,Utilities,2,2,450,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P019,Stationary,16,17,60,0,Rainy,Monsoon,High,No,No
2023-07-26,P009,Hot Beverages,3,3,120,0,Rainy,Monsoon,Low,No,No
2023-07-26,P030,Groceries,11,14,150,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P037,Clothes,5,8,1500,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P026,Clothes,8,9,999,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P033,Clothes,5,5,899,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P022,Travel Necessaries,4,4,2500,0,Rainy,Monsoon,High,No,No
2023-07-26,P022,Travel Necessaries,2,2,2500,0,Rainy,Monsoon,Medium,No,No
2023-07-26,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,No
2023-07-26,P037,Clothes,2,3,1500,0,Rainy,Monsoon,Low,No,No
2023-07-27,P021,Travel Necessaries,3,3,700,0,Humid,Monsoon,Medium,No,No
2023-07-27,P010,Hot Beverages,4,7,180,0,Humid,Monsoon,Low,No,No
2023-07-27,P023,Sweets,5,8,600,10,Humid,Monsoon,Low,Yes,No
2023-07-27,P025,Clothes,1,4,250,10,Humid,Monsoon,Low,Yes,No
2023-07-27,P021,Travel Necessaries,1,4,700,0,Humid,Monsoon,Low,No,No
2023-07-27,P032,Groceries,8,10,120,0,Humid,Monsoon,Medium,No,No
2023-07-27,P040,Sweets,5,5,600,0,Humid,Monsoon,Low,No,No
2023-07-27,P015,Utilities,7,9,2000,0,Humid,Monsoon,High,No,No
2023-07-27,P002,Clothes,4,4,1499,15,Humid,Monsoon,Low,Yes,No
2023-07-27,P007,Groceries,8,11,250,0,Humid,Monsoon,Medium,No,No
2023-07-28,P026,Clothes,4,4,999,0,Rainy,Monsoon,Low,No,No
2023-07-28,P018,Makeup,5,5,499,0,Rainy,Monsoon,Medium,No,No
2023-07-28,P032,Groceries,7,9,120,0,Rainy,Monsoon,Low,No,No
2023-07-28,P012,Cold Beverages,6,7,35,0,Rainy,Monsoon,Medium,No,No
2023-07-28,P038,Utilities,2,3,450,0,Rainy,Monsoon,Medium,No,No
2023-07-28,P001,Clothes,5,8,799,0,Rainy,Monsoon,Medium,No,No
2023-07-28,P012,Cold Beverages,2,4,35,0,Rainy,Monsoon,Low,No,No
2023-07-28,P034,Stationary,14,14,1200,0,Rainy,Monsoon,High,No,No
2023-07-28,P016,Utilities,1,2,35000,15,Rainy,Monsoon,Low,Yes,No
2023-07-28,P017,Beauty,5,6,199,25,Rainy,Monsoon,Medium,Yes,No
2023-07-28,P029,Electronics,1,1,2800,0,Rainy,Monsoon,Low,No,No
2023-07-28,P003,Clothes,2,5,499,0,Rainy,Monsoon,Low,No,No
2023-07-29,P033,Clothes,4,4,899,0,Rainy,Monsoon,Low,No,Yes
2023-07-29,P006,Electronics,2,5,3500,5,Rainy,Monsoon,Medium,Yes,Yes
2023-07-29,P037,Clothes,5,8,1500,0,Rainy,Monsoon,Medium,No,Yes
2023-07-29,P017,Beauty,4,5,199,0,Rainy,Monsoon,Medium,No,Yes
2023-07-29,P005,Electronics,2,2,25000,0,Rainy,Monsoon,Medium,No,Yes
2023-07-29,P020,Stationary,11,12,50,0,Rainy,Monsoon,High,No,Yes
2023-07-29,P025,Clothes,3,3,250,0,Rainy,Monsoon,Low,No,Yes
2023-07-29,P013,Utilities,6,7,300,0,Rainy,Monsoon,High,No,Yes
2023-07-29,P030,Groceries,5,5,150,0,Rainy,Monsoon,Low,No,Yes
2023-07-29,P009,Hot Beverages,6,8,120,0,Rainy,Monsoon,Medium,No,Yes
2023-07-29,P036,Beauty,3,5,899,0,Rainy,Monsoon,Medium,No,Yes
2023-07-29,P035,Groceries,13,14,260,20,Rainy,Monsoon,Medium,Yes,Yes
2023-07-29,P010,Hot Beverages,8,10,180,25,Rainy,Monsoon,Medium,Yes,Yes
2023-07-29,P010,Hot Beverages,4,7,180,0,Rainy,Monsoon,Low,No,Yes
2023-07-29,P020,Stationary,19,19,50,0,Rainy,Monsoon,High,No,Yes
2023-07-30,P029,Electronics,3,3,2800,0,Humid,Monsoon,Medium,No,Yes
2023-07-30,P018,Makeup,1,2,499,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P005,Electronics,1,1,25000,15,Humid,Monsoon,Low,Yes,Yes
2023-07-30,P033,Clothes,3,4,899,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P025,Clothes,10,12,250,0,Humid,Monsoon,High,No,Yes
2023-07-30,P037,Clothes,4,4,1500,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P033,Clothes,3,3,899,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P020,Stationary,17,17,50,0,Humid,Monsoon,High,No,Yes
2023-07-30,P023,Sweets,7,10,600,0,Humid,Monsoon,Medium,No,Yes
2023-07-30,P011,Cold Beverages,2,2,20,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes
2023-07-30,P036,Beauty,0,2,899,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P005,Electronics,0,0,25000,0,Humid,Monsoon,Low,No,Yes
2023-07-30,P017,Beauty,5,5,199,10,Humid,Monsoon,Medium,Yes,Yes
2023-07-30,P019,Stationary,27,27,60,10,Humid,Monsoon,High,Yes,Yes
2023-07-30,P027,Beauty,5,6,100,0,Humid,Monsoon,Medium,No,Yes
2023-07-30,P039,Cold Beverages,9,11,300,20,Humid,Monsoon,Medium,Yes,Yes
2023-07-30,P040,Sweets,25,27,600,20,Humid,Monsoon,High,Yes,Yes
2023-07-30,P006,Electronics,0,1,3500,0,Humid,Monsoon,Low,No,Yes
2023-07-31,P015,Utilities,2,2,2000,0,Cloudy,Monsoon,Medium,No,No
2023-07-31,P015,Utilities,1,4,2000,15,Cloudy,Monsoon,Low,Yes,No
2023-07-31,P005,Electronics,1,4,25000,5,Cloudy,Monsoon,Low,Yes,No
2023-07-31,P006,Electronics,4,7,3500,15,Cloudy,Monsoon,High,Yes,No
2023-07-31,P026,Clothes,5,7,999,0,Cloudy,Monsoon,Medium,No,No
2023-07-31,P016,Utilities,1,2,35000,0,Cloudy,Monsoon,Low,No,No
2023-07-31,P001,Clothes,3,4,799,0,Cloudy,Monsoon,Low,No,No
2023-07-31,P015,Utilities,1,4,2000,0,Cloudy,Monsoon,Low,No,No
2023-07-31,P030,Groceries,7,7,150,0,Cloudy,Monsoon,Low,No,No
2023-07-31,P039,Cold Beverages,5,5,300,0,Cloudy,Monsoon,Medium,No,No
2023-07-31,P030,Groceries,8,11,150,0,Cloudy,Monsoon,Medium,No,No
2023-07-31,P017,Beauty,1,4,199,0,Cloudy,Monsoon,Low,No,No
2023-08-01,P030,Groceries,23,24,150,20,Rainy,Monsoon,High,Yes,No
2023-08-01,P029,Electronics,1,1,2800,0,Rainy,Monsoon,Low,No,No
2023-08-01,P039,Cold Beverages,7,8,300,5,Rainy,Monsoon,Medium,Yes,No
2023-08-01,P031,Groceries,11,13,220,0,Rainy,Monsoon,Medium,No,No
2023-08-01,P032,Groceries,6,7,120,0,Rainy,Monsoon,Low,No,No
2023-08-01,P030,Groceries,15,15,150,20,Rainy,Monsoon,Medium,Yes,No
2023-08-01,P007,Groceries,14,14,250,20,Rainy,Monsoon,Medium,Yes,No
2023-08-01,P033,Clothes,6,6,899,0,Rainy,Monsoon,Medium,No,No
2023-08-01,P016,Utilities,6,6,35000,5,Rainy,Monsoon,High,Yes,No
2023-08-01,P034,Stationary,4,6,1200,0,Rainy,Monsoon,Low,No,No
2023-08-01,P002,Clothes,12,15,1499,15,Rainy,Monsoon,High,Yes,No
2023-08-01,P003,Clothes,4,6,499,0,Rainy,Monsoon,Low,No,No
2023-08-01,P011,Cold Beverages,7,10,20,0,Rainy,Monsoon,Medium,No,No
2023-08-01,P022,Travel Necessaries,4,4,2500,0,Rainy,Monsoon,High,No,No
2023-08-01,P002,Clothes,5,8,1499,0,Rainy,Monsoon,Medium,No,No
2023-08-01,P036,Beauty,3,5,899,0,Rainy,Monsoon,Medium,No,No
2023-08-02,P002,Clothes,1,2,1499,0,Cloudy,Monsoon,Low,No,No
2023-08-02,P024,Sweets,13,14,400,0,Cloudy,Monsoon,Medium,No,No
2023-08-02,P037,Clothes,2,4,1500,0,Cloudy,Monsoon,Low,No,No
2023-08-02,P015,Utilities,2,4,2000,0,Cloudy,Monsoon,Medium,No,No
2023-08-02,P029,Electronics,1,2,2800,0,Cloudy,Monsoon,Low,No,No
2023-08-02,P037,Clothes,8,11,1500,0,Cloudy,Monsoon,Medium,No,No
2023-08-02,P019,Stationary,5,7,60,0,Cloudy,Monsoon,Medium,No,No
2023-08-02,P011,Cold Beverages,4,6,20,0,Cloudy,Monsoon,Low,No,No
2023-08-02,P003,Clothes,1,1,499,0,Cloudy,Monsoon,Low,No,No
2023-08-02,P029,Electronics,4,7,2800,5,Cloudy,Monsoon,High,Yes,No
2023-08-02,P022,Travel Necessaries,0,3,2500,0,Cloudy,Monsoon,Low,No,No
2023-08-03,P022,Travel Necessaries,1,2,2500,0,Rainy,Monsoon,Low,No,No
2023-08-03,P036,Beauty,7,10,899,0,Rainy,Monsoon,High,No,No
2023-08-03,P010,Hot Beverages,1,2,180,0,Rainy,Monsoon,Low,No,No
2023-08-03,P010,Hot Beverages,2,5,180,0,Rainy,Monsoon,Low,No,No
2023-08-03,P037,Clothes,6,9,1500,0,Rainy,Monsoon,Medium,No,No
2023-08-03,P040,Sweets,6,9,600,0,Rainy,Monsoon,Low,No,No
2023-08-03,P014,Utilities,8,8,600,0,Rainy,Monsoon,High,No,No
2023-08-03,P025,Clothes,7,9,250,0,Rainy,Monsoon,Medium,No,No
2023-08-03,P004,Electronics,0,1,15000,0,Rainy,Monsoon,Low,No,No
2023-08-03,P016,Utilities,3,6,35000,10,Rainy,Monsoon,Medium,Yes,No
2023-08-04,P031,Groceries,10,12,220,0,Humid,Monsoon,Medium,No,No
2023-08-04,P024,Sweets,4,7,400,0,Humid,Monsoon,Low,No,No
2023-08-04,P002,Clothes,6,7,1499,0,Humid,Monsoon,Medium,No,No
2023-08-04,P008,Groceries,4,6,45,0,Humid,Monsoon,Low,No,No
2023-08-04,P030,Groceries,5,5,150,0,Humid,Monsoon,Low,No,No
2023-08-04,P001,Clothes,6,6,799,0,Humid,Monsoon,Medium,No,No
2023-08-04,P036,Beauty,4,4,899,0,Humid,Monsoon,Medium,No,No
2023-08-04,P031,Groceries,5,8,220,0,Humid,Monsoon,Low,No,No
2023-08-04,P018,Makeup,2,2,499,0,Humid,Monsoon,Low,No,No
2023-08-04,P017,Beauty,2,3,199,0,Humid,Monsoon,Low,No,No
2023-08-04,P031,Groceries,9,12,220,0,Humid,Monsoon,Medium,No,No
2023-08-04,P029,Electronics,2,5,2800,0,Humid,Monsoon,Medium,No,No
2023-08-05,P005,Electronics,1,4,25000,0,Rainy,Monsoon,Low,No,Yes
2023-08-05,P004,Electronics,3,5,15000,20,Rainy,Monsoon,Medium,Yes,Yes
2023-08-05,P004,Electronics,3,3,15000,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P025,Clothes,9,9,250,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P002,Clothes,11,12,1499,0,Rainy,Monsoon,High,No,Yes
2023-08-05,P021,Travel Necessaries,5,5,700,15,Rainy,Monsoon,High,Yes,Yes
2023-08-05,P038,Utilities,3,5,450,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P009,Hot Beverages,6,6,120,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P039,Cold Beverages,8,10,300,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P024,Sweets,7,8,400,0,Rainy,Monsoon,Medium,No,Yes
2023-08-05,P001,Clothes,6,8,799,15,Rainy,Monsoon,Medium,Yes,Yes
2023-08-05,P038,Utilities,0,3,450,0,Rainy,Monsoon,Low,No,Yes
2023-08-05,P035,Groceries,18,21,260,0,Rainy,Monsoon,High,No,Yes
2023-08-06,P027,Beauty,1,3,100,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P034,Stationary,9,12,1200,0,Rainy,Monsoon,Medium,No,Yes
2023-08-06,P036,Beauty,5,6,899,5,Rainy,Monsoon,Medium,Yes,Yes
2023-08-06,P039,Cold Beverages,10,10,300,25,Rainy,Monsoon,High,Yes,Yes
2023-08-06,P021,Travel Necessaries,0,0,700,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P034,Stationary,12,15,1200,10,Rainy,Monsoon,High,Yes,Yes
2023-08-06,P027,Beauty,2,2,100,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P031,Groceries,43,44,220,5,Rainy,Monsoon,High,Yes,Yes
2023-08-06,P037,Clothes,3,6,1500,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P034,Stationary,5,8,1200,0,Rainy,Monsoon,Medium,No,Yes
2023-08-06,P001,Clothes,9,10,799,10,Rainy,Monsoon,Medium,Yes,Yes
2023-08-06,P009,Hot Beverages,4,5,120,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P004,Electronics,1,3,15000,0,Rainy,Monsoon,Low,No,Yes
2023-08-06,P017,Beauty,2,2,199,0,Rainy,Monsoon,Low,No,Yes
2023-08-07,P030,Groceries,6,7,150,0,Humid,Monsoon,Low,No,No
2023-08-07,P022,Travel Necessaries,3,4,2500,20,Humid,Monsoon,Medium,Yes,No
2023-08-07,P037,Clothes,5,6,1500,0,Humid,Monsoon,Medium,No,No
2023-08-07,P015,Utilities,0,0,2000,0,Humid,Monsoon,Low,No,No
2023-08-07,P027,Beauty,3,6,100,0,Humid,Monsoon,Medium,No,No
2023-08-07,P018,Makeup,7,8,499,10,Humid,Monsoon,High,Yes,No
2023-08-07,P039,Cold Beverages,3,4,300,0,Humid,Monsoon,Low,No,No
2023-08-07,P008,Groceries,8,11,45,0,Humid,Monsoon,Medium,No,No
2023-08-07,P002,Clothes,6,9,1499,15,Humid,Monsoon,Medium,Yes,No
2023-08-07,P031,Groceries,9,10,220,0,Humid,Monsoon,Medium,No,No
2023-08-07,P021,Travel Necessaries,1,1,700,0,Humid,Monsoon,Low,No,No
2023-08-08,P021,Travel Necessaries,2,5,700,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P027,Beauty,4,7,100,20,Rainy,Monsoon,Medium,Yes,No
2023-08-08,P010,Hot Beverages,17,19,180,20,Rainy,Monsoon,High,Yes,No
2023-08-08,P011,Cold Beverages,7,7,20,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P031,Groceries,11,11,220,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P025,Clothes,6,7,250,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P023,Sweets,5,5,600,0,Rainy,Monsoon,Low,No,No
2023-08-08,P006,Electronics,1,3,3500,0,Rainy,Monsoon,Low,No,No
2023-08-08,P039,Cold Beverages,7,7,300,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P016,Utilities,5,5,35000,0,Rainy,Monsoon,High,No,No
2023-08-08,P008,Groceries,11,12,45,10,Rainy,Monsoon,Medium,Yes,No
2023-08-08,P035,Groceries,9,9,260,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P016,Utilities,3,6,35000,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P017,Beauty,3,5,199,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P012,Cold Beverages,9,12,35,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P011,Cold Beverages,3,5,20,0,Rainy,Monsoon,Low,No,No
2023-08-08,P039,Cold Beverages,5,7,300,0,Rainy,Monsoon,Medium,No,No
2023-08-08,P016,Utilities,1,3,35000,0,Rainy,Monsoon,Low,No,No
2023-08-08,P003,Clothes,3,3,499,0,Rainy,Monsoon,Low,No,No
2023-08-09,P010,Hot Beverages,4,7,180,0,Humid,Monsoon,Low,No,No
2023-08-09,P001,Clothes,5,8,799,0,Humid,Monsoon,Medium,No,No
2023-08-09,P026,Clothes,5,8,999,0,Humid,Monsoon,Medium,No,No
2023-08-09,P006,Electronics,2,5,3500,10,Humid,Monsoon,Medium,Yes,No
2023-08-09,P017,Beauty,2,4,199,0,Humid,Monsoon,Low,No,No
2023-08-09,P005,Electronics,1,2,25000,0,Humid,Monsoon,Low,No,No
2023-08-09,P030,Groceries,3,3,150,0,Humid,Monsoon,Low,No,No
